cloudcover,conditions,datetime,dew,feelslike,humidity,name,precip,precipprob,sealevelpressure,stations,temp,visibility,winddir,windspeed,holiday_proximity,AAC_energy
57.2,"Partially cloudy",2023-02-17T15:30:00,4.8,14,53.93,"41.829742371733346, 12.468582121891949",0,0,1030,"16242099999,16239099999,AT416,16224099999,16234099999",14,10,308,11.8,0.291666666666666,351.4854
56,"Partially cloudy",2023-02-17T16:00:00,5.7,13.1,60.7,"41.829742371733346, 12.468582121891949",0,0,1030,"16242099999,16239099999,AT416,16224099999,16234099999",13.1,10,286,12.2,0.333333333333334,209.3211
56,"Partially cloudy",2023-02-17T16:30:00,5.7,13.1,60.7,"41.829742371733346, 12.468582121891949",0,0,1030,"16242099999,16239099999,AT416,16224099999,16234099999",13.1,10,286,12.2,0.375,223.7965
48.7,"Partially cloudy",2023-02-17T17:00:00,5.3,12.5,61.51,"41.829742371733346, 12.468582121891949",0,0,1030,"16242099999,16239099999,AT416,16224099999,16234099999",12.5,10,300,14.1,0.416666666666666,92.8873
48.7,"Partially cloudy",2023-02-17T17:30:00,5.3,12.5,61.51,"41.829742371733346, 12.468582121891949",0,0,1030,"16242099999,16239099999,AT416,16224099999,16234099999",12.5,10,300,14.1,0.458333333333334,126.0489
30,"Partially cloudy",2023-02-17T18:00:00,6.3,11.3,71.27,"41.829742371733346, 12.468582121891949",0,0,1030,"16242099999,16239099999,AT416,16224099999,16234099999",11.3,10,297,8.7,0.5,193.9505
30,"Partially cloudy",2023-02-17T18:30:00,6.3,11.3,71.27,"41.829742371733346, 12.468582121891949",0,0,1030,"16242099999,16239099999,AT416,16224099999,16234099999",11.3,10,297,8.7,0.541666666666666,156.5975
NaN,"Clear",2023-02-17T19:00:00,6.2,10.1,76.92,"41.829742371733346, 12.468582121891949",0,0,1030.9,"16242099999,16239099999,16224099999,16234099999",10.1,10,314,4,0.583333333333334,151.2689
NaN,"Clear",2023-02-17T19:30:00,6.2,10.1,76.92,"41.829742371733346, 12.468582121891949",0,0,1030.9,"16242099999,16239099999,16224099999,16234099999",10.1,10,314,4,0.625,172.0072
26.6,"Partially cloudy",2023-02-17T20:00:00,6,9.5,77.23,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,16224099999,LIRA",9.8,10,180,5.1,0.666666666666666,116.3079
26.6,"Partially cloudy",2023-02-17T20:30:00,6,9.5,77.23,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,16224099999,LIRA",9.8,10,180,5.1,0.708333333333334,96.6714
NaN,"Clear",2023-02-17T21:00:00,5.2,8.9,77.62,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,16224099999,LIRA",8.9,10,330,3.5,0.75,57.7828
NaN,"Clear",2023-02-17T21:30:00,5.2,8.9,77.62,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,16224099999,LIRA",8.9,10,330,3.5,0.791666666666666,7.9551
NaN,"Clear",2023-02-17T22:00:00,6,8.8,82.44,"41.829742371733346, 12.468582121891949",0,0,1032,"16242099999,16239099999,16224099999,LIRA",8.8,10,332,4.3,0.833333333333334,0
NaN,"Clear",2023-02-17T22:30:00,6,8.8,82.44,"41.829742371733346, 12.468582121891949",0,0,1032,"16242099999,16239099999,16224099999,LIRA",8.8,10,332,4.3,0.875,0
0,"Clear",2023-02-17T23:00:00,5.9,7.7,88.06,"41.829742371733346, 12.468582121891949",0,0,1031.1,"16242099999,16239099999,16224099999,LIRA",7.7,9.7,NaN,3.6,0.916666666666666,0
0,"Clear",2023-02-17T23:30:00,5.9,7.7,88.06,"41.829742371733346, 12.468582121891949",0,0,1031.1,"16242099999,16239099999,16224099999,LIRA",7.7,9.7,NaN,3.6,0.958333333333334,0
0,"Clear",2023-02-18T00:00:00,5,6.8,87.97,"41.829742371733346, 12.468582121891949",0,0,1032,"16242099999,16239099999,16224099999,LIRA",6.8,9.7,209,2.3,1,115.6124
0,"Clear",2023-02-18T00:30:00,5,6.8,87.97,"41.829742371733346, 12.468582121891949",0,0,1032,"16242099999,16239099999,16224099999,LIRA",6.8,9.7,209,2.3,1,101.2243
79.5,"Partially cloudy",2023-02-18T01:00:00,4,5.8,87.89,"41.829742371733346, 12.468582121891949",0,0,1032,"16242099999,16239099999,16224099999,LIRA",5.8,9.7,61,2.5,1,59.4112
79.5,"Partially cloudy",2023-02-18T01:30:00,4,5.8,87.89,"41.829742371733346, 12.468582121891949",0,0,1032,"16242099999,16239099999,16224099999,LIRA",5.8,9.7,61,2.5,1,221.1294
44.8,"Partially cloudy",2023-02-18T02:00:00,4,5.8,88.05,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,16224099999,LIRA",5.8,9.8,67,3.8,1,115.0046
44.8,"Partially cloudy",2023-02-18T02:30:00,4,5.8,88.05,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,16224099999,LIRA",5.8,9.8,67,3.8,1,90.9024
8,"Clear",2023-02-18T03:00:00,2.9,3.9,93.49,"41.829742371733346, 12.468582121891949",0,0,1030.1,"16242099999,16239099999,16224099999,LIRA",3.9,9.6,NaN,3.4,1,46.9024
8,"Clear",2023-02-18T03:30:00,2.9,3.9,93.49,"41.829742371733346, 12.468582121891949",0,0,1030.1,"16242099999,16239099999,16224099999,LIRA",3.9,9.6,NaN,3.4,1,72.0835
13.3,"Clear",2023-02-18T04:00:00,2.9,2.7,93.85,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,16224099999,LIRA",3.8,9.6,30,5.1,1,41.8782
13.3,"Clear",2023-02-18T04:30:00,2.9,2.7,93.85,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,16224099999,LIRA",3.8,9.6,30,5.1,1,23.7654
0,"Clear",2023-02-18T05:00:00,3,2.7,93.86,"41.829742371733346, 12.468582121891949",0,0,1030,"16242099999,16239099999,16224099999,LIRA",3.9,6,72,5.6,1,12.7654
0,"Clear",2023-02-18T05:30:00,3,2.7,93.86,"41.829742371733346, 12.468582121891949",0,0,1030,"16242099999,16239099999,16224099999,LIRA",3.9,6,72,5.6,1,18.6952
0,"Clear",2023-02-18T06:00:00,2.9,3.8,93.85,"41.829742371733346, 12.468582121891949",0,0,1030.1,"16242099999,16239099999,16224099999,LIRA",3.8,9.6,51,2,1,5.9298
0,"Clear",2023-02-18T06:30:00,2.9,3.8,93.85,"41.829742371733346, 12.468582121891949",0,0,1030.1,"16242099999,16239099999,16224099999,LIRA",3.8,9.6,51,2,1,48.7231
2,"Clear",2023-02-18T07:00:00,2,1.5,93.81,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,AT416,16224099999,LIRA",2.9,9.6,67,5.6,1,55.793
2,"Clear",2023-02-18T07:30:00,2,1.5,93.81,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,AT416,16224099999,LIRA",2.9,9.6,67,5.6,1,27.2834
6.4,"Clear",2023-02-18T08:00:00,2.9,2.5,93.67,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,AT416,16224099999,LIRA",3.9,9.6,51,5.9,1,194.4462
6.4,"Clear",2023-02-18T08:30:00,2.9,2.5,93.67,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,AT416,16224099999,LIRA",3.9,9.6,51,5.9,1,176.3637
29,"Partially cloudy",2023-02-18T09:00:00,4.1,5.2,86.96,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,AT416,16224099999,LIRA",6.1,9.8,61,5.4,1,208.5775
29,"Partially cloudy",2023-02-18T09:30:00,4.1,5.2,86.96,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,AT416,16224099999,LIRA",6.1,9.8,61,5.4,1,204.8705
33.1,"Partially cloudy",2023-02-18T10:00:00,5.1,6.7,80.76,"41.829742371733346, 12.468582121891949",0,0,1031.1,"16242099999,16239099999,AT416,16224099999,LIRA",8.2,10,26,8.9,1,103.3002
33.1,"Partially cloudy",2023-02-18T10:30:00,5.1,6.7,80.76,"41.829742371733346, 12.468582121891949",0,0,1031.1,"16242099999,16239099999,AT416,16224099999,LIRA",8.2,10,26,8.9,1,214.5967
33.1,"Partially cloudy",2023-02-18T11:00:00,5.1,10.1,70.84,"41.829742371733346, 12.468582121891949",0,0,1032,"16242099999,16239099999,AT416,16224099999,LIRA",10.1,10,43,6,1,184.3241
33.1,"Partially cloudy",2023-02-18T11:30:00,5.1,10.1,70.84,"41.829742371733346, 12.468582121891949",0,0,1032,"16242099999,16239099999,AT416,16224099999,LIRA",10.1,10,43,6,1,225.3334
33.6,"Partially cloudy",2023-02-18T12:00:00,4.1,12.1,58.07,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,AT416,16224099999,LIRA",12.1,10,14,5.8,1,334.1748
33.6,"Partially cloudy",2023-02-18T12:30:00,4.1,12.1,58.07,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,AT416,16224099999,LIRA",12.1,10,14,5.8,1,443.9789
30.7,"Partially cloudy",2023-02-18T13:00:00,4.1,13.9,51.48,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,AT416,16224099999,LIRA",13.9,10,311,5.1,1,519.5843
30.7,"Partially cloudy",2023-02-18T13:30:00,4.1,13.9,51.48,"41.829742371733346, 12.468582121891949",0,0,1031,"16242099999,16239099999,AT416,16224099999,LIRA",13.9,10,311,5.1,1,564.3429
55.1,"Partially cloudy",2023-02-18T14:00:00,4.1,13.1,54.49,"41.829742371733346, 12.468582121891949",0,0,1030,"16242099999,16239099999,AT416,16224099999,LIRA",13.1,10,337,7.9,1,314.0831
55.1,"Partially cloudy",2023-02-18T14:30:00,4.1,13.1,54.49,"41.829742371733346, 12.468582121891949",0,0,1030,"16242099999,16239099999,AT416,16224099999,LIRA",13.1,10,337,7.9,1,269.9194
90,"Partially cloudy",2023-02-18T15:00:00,4.2,13.9,51.94,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,AT416,16224099999,LIRA",13.9,10,321,8,1,253.7491
90,"Partially cloudy",2023-02-18T15:30:00,4.2,13.9,51.94,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,AT416,16224099999,LIRA",13.9,10,321,8,1,245.2045
34.7,"Partially cloudy",2023-02-18T16:00:00,4.3,13.9,52.66,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,AT416,16224099999,LIRA",13.9,10,303,6.1,1,143.2603
34.7,"Partially cloudy",2023-02-18T16:30:00,4.3,13.9,52.66,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,AT416,16224099999,LIRA",13.9,10,303,6.1,1,52.8612
81.5,"Partially cloudy",2023-02-18T17:00:00,5.2,13.8,56.17,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,AT416,16224099999,LIRA",13.8,10,285,7.8,1,145.0636
81.5,"Partially cloudy",2023-02-18T17:30:00,5.2,13.8,56.17,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,AT416,16224099999,LIRA",13.8,10,285,7.8,1,199.0108
81.5,"Partially cloudy",2023-02-18T18:00:00,6.1,11.2,70.95,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,AT416,16224099999,LIRA",11.2,10,249,8,1,172.437
81.5,"Partially cloudy",2023-02-18T18:30:00,6.1,11.2,70.95,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,AT416,16224099999,LIRA",11.2,10,249,8,1,157.561
90,"Partially cloudy",2023-02-18T19:00:00,5.3,11,67.84,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,16224099999,LIRA",11,10,188,7.9,1,171.3572
90,"Partially cloudy",2023-02-18T19:30:00,5.3,11,67.84,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,16224099999,LIRA",11,10,188,7.9,1,191.6581
90,"Partially cloudy",2023-02-18T20:00:00,5.4,10.2,72.26,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,16224099999,LIRA",10.2,10,179,7.7,1,229.744
90,"Partially cloudy",2023-02-18T20:30:00,5.4,10.2,72.26,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,16224099999,LIRA",10.2,10,179,7.7,1,193.8228
90,"Partially cloudy",2023-02-18T21:00:00,6.3,10.2,76.9,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,16224099999,LIRA",10.2,10,162,9.3,1,117.0862
90,"Partially cloudy",2023-02-18T21:30:00,6.3,10.2,76.9,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,16224099999,LIRA",10.2,10,162,9.3,1,82.3318
54.1,"Partially cloudy",2023-02-18T22:00:00,6.1,9.5,77,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,16224099999,LIRA",9.9,10,138,5.7,1,17.2788
54.1,"Partially cloudy",2023-02-18T22:30:00,6.1,9.5,77,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,16224099999,LIRA",9.9,10,138,5.7,1,40.7356
50,"Partially cloudy",2023-02-18T23:00:00,7,9.4,82.32,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,16224099999,LIRA",9.9,10,124,5.6,1,29.7356
50,"Partially cloudy",2023-02-18T23:30:00,7,9.4,82.32,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,16224099999,LIRA",9.9,10,124,5.6,1,18.7356
94.8,"Overcast",2023-02-19T00:00:00,7,10.7,77.52,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,16224099999,LIRA",10.7,10,121,5.6,1,0
94.8,"Overcast",2023-02-19T00:30:00,7,10.7,77.52,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,16224099999,LIRA",10.7,10,121,5.6,1,174.9953
94.8,"Overcast",2023-02-19T01:00:00,7,10.7,77.81,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,16224099999,LIRA",10.7,10,115,5.3,1,169.3092
94.8,"Overcast",2023-02-19T01:30:00,7,10.7,77.81,"41.829742371733346, 12.468582121891949",0,0,1029,"16242099999,16239099999,16224099999,LIRA",10.7,10,115,5.3,1,264.0741
94.8,"Overcast",2023-02-19T02:00:00,7.1,9.5,82.89,"41.829742371733346, 12.468582121891949",0,0,1028,"16242099999,16239099999,16224099999,LIRA",9.8,9.9,86,5.1,1,204.3146
94.8,"Overcast",2023-02-19T02:30:00,7.1,9.5,82.89,"41.829742371733346, 12.468582121891949",0,0,1028,"16242099999,16239099999,16224099999,LIRA",9.8,9.9,86,5.1,1,100.4331
94.8,"Overcast",2023-02-19T03:00:00,8.1,9.8,88.74,"41.829742371733346, 12.468582121891949",0,0,1028,"16242099999,16239099999,16224099999,LIRA",9.8,9.9,342,2.2,1,37.4923
94.8,"Overcast",2023-02-19T03:30:00,8.1,9.8,88.74,"41.829742371733346, 12.468582121891949",0,0,1028,"16242099999,16239099999,16224099999,LIRA",9.8,9.9,342,2.2,1,92.0542
99,"Overcast",2023-02-19T04:00:00,8.1,9,94.09,"41.829742371733346, 12.468582121891949",0,0,1027,"16242099999,16239099999,16224099999,LIRA",9,4.2,40,2.2,1,64.7962
99,"Overcast",2023-02-19T04:30:00,8.1,9,94.09,"41.829742371733346, 12.468582121891949",0,0,1027,"16242099999,16239099999,16224099999,LIRA",9,4.2,40,2.2,1,42.7962
99,"Overcast",2023-02-19T05:00:00,8.1,8,94.09,"41.829742371733346, 12.468582121891949",0,0,1027,"16242099999,16239099999,16224099999,LIRA",9,4.2,195,7,1,20.7962
99,"Overcast",2023-02-19T05:30:00,8.1,8,94.09,"41.829742371733346, 12.468582121891949",0,0,1027,"16242099999,16239099999,16224099999,LIRA",9,4.2,195,7,1,3.4025
84.6,"Partially cloudy",2023-02-19T06:00:00,8.9,9.8,94.13,"41.829742371733346, 12.468582121891949",0,0,1027,"16242099999,16239099999,16224099999,LIRA",9.8,5.1,74,3.8,1,0
84.6,"Partially cloudy",2023-02-19T06:30:00,8.9,9.8,94.13,"41.829742371733346, 12.468582121891949",0,0,1027,"16242099999,16239099999,16224099999,LIRA",9.8,5.1,74,3.8,1,47.7007
88.8,"Partially cloudy",2023-02-19T07:00:00,8.9,9.8,94.13,"41.829742371733346, 12.468582121891949",0,0,1027,"E7225,16242099999,16239099999,16224099999,LIRA",9.8,5.9,146,3.9,1,36.7007
88.8,"Partially cloudy",2023-02-19T07:30:00,8.9,9.8,94.13,"41.829742371733346, 12.468582121891949",0,0,1027,"E7225,16242099999,16239099999,16224099999,LIRA",9.8,5.9,146,3.9,1,25.7007
88.8,"Partially cloudy",2023-02-19T08:00:00,9,9.6,94.14,"41.829742371733346, 12.468582121891949",0,0,1027,"16242099999,16239099999,AT416,16224099999,LIRA",9.9,5,88,5.4,1,14.7007
88.8,"Partially cloudy",2023-02-19T08:30:00,9,9.6,94.14,"41.829742371733346, 12.468582121891949",0,0,1027,"16242099999,16239099999,AT416,16224099999,LIRA",9.9,5,88,5.4,1,3.7007
88.8,"Partially cloudy",2023-02-19T09:00:00,9,10.8,88.66,"41.829742371733346, 12.468582121891949",0,0,1027,"16242099999,16239099999,AT416,16224099999,LIRA",10.8,6.9,126,5.6,1,69.0637
88.8,"Partially cloudy",2023-02-19T09:30:00,9,10.8,88.66,"41.829742371733346, 12.468582121891949",0,0,1027,"16242099999,16239099999,AT416,16224099999,LIRA",10.8,6.9,126,5.6,1,41.6064
82.6,"Partially cloudy",2023-02-19T10:00:00,8.2,11.9,77.85,"41.829742371733346, 12.468582121891949",0,0,1026.9,"16242099999,16239099999,AT416,16224099999,LIRA",11.9,7.2,100,3.8,1,80.9443
82.6,"Partially cloudy",2023-02-19T10:30:00,8.2,11.9,77.85,"41.829742371733346, 12.468582121891949",0,0,1026.9,"16242099999,16239099999,AT416,16224099999,LIRA",11.9,7.2,100,3.8,1,250.7414
33.2,"Partially cloudy",2023-02-19T11:00:00,9.2,13.9,73.08,"41.829742371733346, 12.468582121891949",0,0,1026,"16242099999,16239099999,AT416,16224099999,LIRA",13.9,10,80,4,1,198.8323
33.2,"Partially cloudy",2023-02-19T11:30:00,9.2,13.9,73.08,"41.829742371733346, 12.468582121891949",0,0,1026,"16242099999,16239099999,AT416,16224099999,LIRA",13.9,10,80,4,1,261.2391
54.1,"Partially cloudy",2023-02-19T12:00:00,9.1,14.9,68.05,"41.829742371733346, 12.468582121891949",0,0,1026,"16242099999,16239099999,AT416,16224099999,LIRA",14.9,10,255,9.3,1,270.6075
54.1,"Partially cloudy",2023-02-19T12:30:00,9.1,14.9,68.05,"41.829742371733346, 12.468582121891949",0,0,1026,"16242099999,16239099999,AT416,16224099999,LIRA",14.9,10,255,9.3,1,283.325
88.8,"Partially cloudy",2023-02-19T13:00:00,9.2,14.9,68.51,"41.829742371733346, 12.468582121891949",0,0,1026,"16242099999,16239099999,AT416,16224099999,LIRA",14.9,10,241,11.4,1,357.3
88.8,"Partially cloudy",2023-02-19T13:30:00,9.2,14.9,68.51,"41.829742371733346, 12.468582121891949",0,0,1026,"16242099999,16239099999,AT416,16224099999,LIRA",14.9,10,241,11.4,1,264.9523
54.1,"Partially cloudy",2023-02-19T14:00:00,9.3,14.1,72.98,"41.829742371733346, 12.468582121891949",0,0,1025,"16242099999,16239099999,AT416,16224099999,LIRA",14.1,10,248,11.6,1,131.2373
54.1,"Partially cloudy",2023-02-19T14:30:00,9.3,14.1,72.98,"41.829742371733346, 12.468582121891949",0,0,1025,"16242099999,16239099999,AT416,16224099999,LIRA",14.1,10,248,11.6,1,43.9579
47.9,"Partially cloudy",2023-02-19T15:00:00,10,14.9,72.51,"41.829742371733346, 12.468582121891949",0,0,1024,"16242099999,16239099999,AT416,16224099999,LIRA",14.9,10,268,11.5,1,84.7064
47.9,"Partially cloudy",2023-02-19T15:30:00,10,14.9,72.51,"41.829742371733346, 12.468582121891949",0,0,1024,"16242099999,16239099999,AT416,16224099999,LIRA",14.9,10,268,11.5,1,82.2424
50,"Partially cloudy",2023-02-19T16:00:00,10.1,14,77.35,"41.829742371733346, 12.468582121891949",0,0,1024,"16242099999,16239099999,AT416,16224099999,LIRA",14,10,287,11.7,1,142.0658
50,"Partially cloudy",2023-02-19T16:30:00,10.1,14,77.35,"41.829742371733346, 12.468582121891949",0,0,1024,"16242099999,16239099999,AT416,16224099999,LIRA",14,10,287,11.7,1,135.7037
47.9,"Partially cloudy",2023-02-19T17:00:00,10.1,14,77.35,"41.829742371733346, 12.468582121891949",0,0,1024,"16242099999,16239099999,AT416,16224099999,LIRA",14,10,288,11.3,1,171.3207
47.9,"Partially cloudy",2023-02-19T17:30:00,10.1,14,77.35,"41.829742371733346, 12.468582121891949",0,0,1024,"16242099999,16239099999,AT416,16224099999,LIRA",14,10,288,11.3,1,197.1643
50,"Partially cloudy",2023-02-19T18:00:00,9.2,13,77.72,"41.829742371733346, 12.468582121891949",0,0,1024,"16242099999,16239099999,AT416,16224099999,LIRA",13,10,288,11,1,134.8594
50,"Partially cloudy",2023-02-19T18:30:00,9.2,13,77.72,"41.829742371733346, 12.468582121891949",0,0,1024,"16242099999,16239099999,AT416,16224099999,LIRA",13,10,288,11,1,155.9703
50,"Partially cloudy",2023-02-19T19:00:00,10,12,87.56,"41.829742371733346, 12.468582121891949",0,0,1024.9,"16242099999,16239099999,16224099999,LIRA",12,10,280,5.7,1,55.7485
50,"Partially cloudy",2023-02-19T19:30:00,10,12,87.56,"41.829742371733346, 12.468582121891949",0,0,1024.9,"16242099999,16239099999,16224099999,LIRA",12,10,280,5.7,1,39.4643
50,"Partially cloudy",2023-02-19T20:00:00,10,11.8,88.9,"41.829742371733346, 12.468582121891949",0,0,1025,"16242099999,16239099999,16224099999,LIRA",11.8,10,201,3.7,1,56.9274
50,"Partially cloudy",2023-02-19T20:30:00,10,11.8,88.9,"41.829742371733346, 12.468582121891949",0,0,1025,"16242099999,16239099999,16224099999,LIRA",11.8,10,201,3.7,1,32.5898
82.6,"Partially cloudy",2023-02-19T21:00:00,9.8,11.6,88.88,"41.829742371733346, 12.468582121891949",0,0,1025,"16242099999,16239099999,16224099999,LIRA",11.6,9.8,70,3.8,1,0
82.6,"Partially cloudy",2023-02-19T21:30:00,9.8,11.6,88.88,"41.829742371733346, 12.468582121891949",0,0,1025,"16242099999,16239099999,16224099999,LIRA",11.6,9.8,70,3.8,1,0
26.9,"Partially cloudy",2023-02-19T22:00:00,9,9.9,94.13,"41.829742371733346, 12.468582121891949",0,0,1025,"16242099999,16239099999,16224099999,LIRA",9.9,9.7,NaN,3.5,1,0
26.9,"Partially cloudy",2023-02-19T22:30:00,9,9.9,94.13,"41.829742371733346, 12.468582121891949",0,0,1025,"16242099999,16239099999,16224099999,LIRA",9.9,9.7,NaN,3.5,1,0
50,"Partially cloudy",2023-02-19T23:00:00,9.6,11.4,88.86,"41.829742371733346, 12.468582121891949",0,0,1025,"16242099999,16239099999,16224099999,LIRA",11.4,7,110,3.9,1,0
50,"Partially cloudy",2023-02-19T23:30:00,9.6,11.4,88.86,"41.829742371733346, 12.468582121891949",0,0,1025,"16242099999,16239099999,16224099999,LIRA",11.4,7,110,3.9,1,0
50,"Partially cloudy",2023-02-20T00:00:00,8.7,10.5,88.79,"41.829742371733346, 12.468582121891949",0,0,1025,"16242099999,16239099999,16224099999,LIRA",10.5,9.6,285,4.3,2.55999999999993e-14,0
50,"Partially cloudy",2023-02-20T00:30:00,8.7,10.5,88.79,"41.829742371733346, 12.468582121891949",0,0,1025,"16242099999,16239099999,16224099999,LIRA",10.5,9.6,285,4.3,2.56854935559693e-14,83.3126
84.6,"Partially cloudy",2023-02-20T01:00:00,8.7,9.6,94.3,"41.829742371733346, 12.468582121891949",0,0,1025.9,"16242099999,16239099999,16224099999,LIRA",9.6,9.5,18,2.8,2.57713084483659e-14,50.3126
84.6,"Partially cloudy",2023-02-20T01:30:00,8.7,9.6,94.3,"41.829742371733346, 12.468582121891949",0,0,1025.9,"16242099999,16239099999,16224099999,LIRA",9.6,9.5,18,2.8,2.58574460206864e-14,25.5303
0,"Clear",2023-02-20T02:00:00,8.6,10.4,88.95,"41.829742371733346, 12.468582121891949",0,0,1026,"16242099999,16239099999,16224099999,LIRA",10.4,9.3,83,3.6,2.59439076211631e-14,14.5303
